TransactionID,UserID,TransactionAmount,IP,Location,TransactionStatus,IsFraud,Timestamp
6f7dd7f9-678f-4b8b-830a-cdc57cf63c96,c14c6a20-19ce-4e73-a4f2-2fa0e448ca57,19897.58,2.58.51.168,Suspicious Location,failed,1,2024-05-01 12:34:57
316de370-8835-4c96-8d77-f41828059757,e0d54f34-350d-4fdd-ac5c-2e676feccd25,14324.51,187.168.230.184,Laurafort,refunded,1,2024-07-14 23:20:05
6996b587-0026-4544-9ae4-890f132d2048,4cc511e5-adb0-4d95-a8e0-a96a2f9cae23,18850.58,106.130.200.237,Markside,refunded,1,2024-06-14 01:02:41
1cd5597d-8356-4bd7-927d-f897b81ee7ba,1044fab1-f06b-4995-b9ab-78af51771d62,14949.08,106.60.9.44,Suspicious Location,success,1,2024-06-23 11:16:44
392f4466-714b-42ea-ab48-cbac4922e869,e247ae8a-ce1b-43a4-b70d-3ac448096baf,19435.02,181.134.254.247,Suspicious Location,success,1,2024-05-18 07:46:02
96841a84-36f4-419a-9285-0aa7825797f4,3332d7f7-5051-4a6e-9d5a-a41fd6c7cf89,412.47,121.126.221.129,Milesberg,success,0,2024-03-27 08:27:08
8d8a01e9-6e9e-4487-ae1d-d1a77deb3d6f,4ead74b3-8c29-4301-8d88-edc8545b7552,13428.32,139.68.195.138,Suspicious Location,disputed,1,2024-10-05 09:59:01
5f0eb116-52d9-4171-a24c-1721e1edc82d,1cccbf4b-1dcf-45fc-a720-d9bebec8f3d5,666.76,166.209.72.171,Laurenfort,refunded,0,2024-10-22 00:04:13
d70aa22e-70ee-4d69-8136-e9937b19f78d,5feab089-f54a-426b-ab6f-eb1eff922ef3,10345.91,132.154.134.130,Austinton,refunded,1,2024-03-13 11:19:23
1bc428d0-790c-40f2-a24e-78247b183017,77041a29-d8a6-4f00-87f2-1159496ece20,663.02,170.70.8.40,North Cindyfurt,refunded,1,2024-09-19 02:47:20
59bfd22a-a5d3-4c7d-a6df-a01282781ea4,9900ccb0-55b8-4bdc-9412-326b97adb891,525.57,67.223.109.36,Suspicious Location,success,1,2024-02-23 03:35:54
9a0ad3f1-a1e7-4a9c-9403-9a15ee75949a,46ce0f2d-4cf6-4f9b-8527-24e477915b72,10682.52,72.31.83.105,Suspicious Location,disputed,1,2024-01-13 12:29:10
eb574641-2450-4e09-8f43-768cc6a2d000,28a2d2fe-3513-4a2c-89d9-898a8378b03f,339.25,95.78.75.50,Suspicious Location,refunded,1,2024-06-20 11:39:18
f46c5c57-348f-4f9a-aa67-d88281a3a9ec,6378ec88-b136-4ece-90d3-e5db5ed07e5e,12484.19,38.227.224.59,Suspicious Location,refunded,1,2024-05-19 15:12:59
d7d16361-93c8-400c-9bd7-3828970df418,573518f4-e531-4577-9a82-5ad4e08a8028,676.3,101.129.95.8,Elizabethville,failed,0,2024-02-29 08:13:01
cd2428ce-5b5c-4fd7-8d54-066f8661d3ca,eb374f5c-9d97-49c2-960d-86594814af97,12495.55,48.236.129.25,West Coreyville,disputed,1,2024-07-28 18:44:35
8489108c-7b8e-4a78-b9df-5d99dcedb344,7a4fb616-4e2c-43c9-9cdf-c26de6d49a93,399.71,172.251.47.26,Shawfurt,failed,0,2024-04-23 15:09:39
09be4af6-6f76-4207-8a47-b5c716e751b7,04c6559b-bcdf-43e5-980d-fc46080e7d3d,11405.64,123.209.105.233,Suspicious Location,failed,1,2024-03-12 20:08:21
907f1b15-4cde-47fb-a216-8cc8a05a4b71,e45423f3-d3ec-472a-83d0-a04d3a49d7cd,11971.35,165.180.173.186,Millerhaven,refunded,1,2024-03-23 05:38:23
c98d2f4b-eb6d-4654-a792-6932841a7db0,236f2ac9-d4a9-4ad0-8233-ea8d2d5fabc0,903.56,199.227.15.61,Suspicious Location,success,1,2024-10-31 08:23:36
f2eb690c-3f3e-4a16-88f7-1568f830f969,6c5c797e-394b-48eb-9687-f7594373390a,683.92,151.232.237.232,Suspicious Location,success,1,2024-02-21 01:27:08
7b8008a2-f67d-4ed4-8ba5-9d2857a32f92,c0a8f785-07b5-4d52-8746-d00c3aca0dd0,18936.89,91.51.148.213,East Debra,success,1,2024-01-30 11:41:02
4096d475-61a2-42a3-b791-fc4642a8dec3,476b31fb-a416-4cfe-9e7f-10ee0433913a,643.69,91.129.127.79,East David,success,0,2024-10-21 13:41:45
528414ef-9f5e-4726-a8bf-b6fd8e2aa2ea,a7c1c216-97fa-4469-8402-5c3471cc465d,994.8,131.151.210.208,Tanyafort,refunded,1,2024-08-01 03:53:49
67cfab3f-7d07-4d58-8902-76e94d45e5b4,56e92d74-4140-4f30-b74b-6d9c1f3d4240,551.34,80.2.255.140,Rodriguezview,refunded,1,2024-01-18 18:12:44
311c8b56-cbf9-4505-8ef2-205af95f5e22,cc8595a2-c8ae-4f11-9f83-1c75623fa710,151.96,34.78.64.186,Davismouth,success,0,2024-09-10 01:39:37
933ea8a2-aed4-4734-a3c6-e3fa538cc684,29fccc5b-60bf-4ea5-896b-8f298be1739e,399.64,143.182.122.80,Port Elizabethfurt,success,1,2024-08-05 00:48:44
9c32d8d6-d46c-4d89-a3a3-e5615ca8e6dc,0cf54e7f-004e-49bc-b86c-81666d71cbd5,10106.86,192.16.200.55,Port Eric,success,1,2024-05-23 14:17:45
54d89af7-e984-4b0a-9811-4d7e6f9e36bf,9d71621e-0e38-4c0c-ad13-5f32511a5c82,815.85,180.217.50.109,Suspicious Location,failed,1,2024-06-21 22:28:23
5321aa99-35f4-4eda-8b1b-c0a1caa80551,eafdf8f0-6996-4aee-bfe7-ee9384641e3d,146.4,69.92.67.203,Lake Russell,failed,0,2024-09-07 22:11:31
049a8b97-a783-4547-a712-607a8a83c8ae,db373cfb-c31a-41ea-a0a3-5f87f93e26b5,278.75,107.183.130.80,Timothyshire,refunded,1,2024-10-25 09:46:53
bc46cced-446d-406e-9ed1-4f944d5a6481,f0503f78-3913-47f8-af4c-6a74734b2385,424.47,137.219.198.4,Waltersport,disputed,0,2024-02-27 12:37:35
407b2201-7cdf-4677-a586-a3165092a15e,3a16e18f-91b6-4a7e-9655-1cf29692f92c,12356.33,177.31.168.52,Port Sabrina,failed,1,2024-06-30 20:07:24
75258e59-4d99-4a36-a413-dedf4dddd811,d7c5cfa4-3a4a-4f5b-98b0-583ce75507c2,668.98,54.136.34.248,West Keith,refunded,1,2024-06-14 21:09:43
254ea5f3-548e-4b7c-889d-e647919d899f,95185e81-29e7-49ad-bac9-f9f2ce6cbc6f,11369.52,192.134.181.169,Suspicious Location,success,1,2024-01-03 16:07:33
906253d3-7867-44dc-bff8-a369afb8df4b,1e9a455d-ffd3-4bd0-80ba-4fe39a3c423d,990.32,167.37.195.230,South Angelastad,success,1,2024-03-06 21:58:04
764b743a-4d41-4bb1-8524-13eef0af9d30,5e087182-e559-4efb-8434-bfd7b87f9322,153.57,185.119.31.227,Suspicious Location,success,1,2024-03-13 18:26:21
f2c1d392-65c6-4df4-88a7-5bde625d1645,3154b44e-bb59-49f2-83ee-bf4b61e37618,775.71,29.105.249.19,Laurenbury,disputed,0,2024-04-13 01:50:23
b34a2b99-9755-4d2e-ab99-032bc7318994,d9a20106-e9be-4600-acb8-3c9afc9079d3,449.93,18.174.111.73,West Gregoryside,failed,0,2024-08-09 00:37:39
01968e64-6314-4b34-ae52-89af002c5775,46474d68-be8e-43af-a7ea-5ad5118f2599,13212.35,178.114.178.143,Suspicious Location,success,1,2024-05-05 11:13:45
c661dd48-7681-4460-9194-7f172e0deb93,8f19072a-5447-4ade-8e5a-0b6efa799491,736.18,222.46.76.52,Suspicious Location,refunded,1,2024-04-30 23:40:47
4146a3cf-78ab-402a-8c05-415a46f2cb99,a1e7af5f-f9a2-4786-82d8-12718e47c899,14372.11,194.162.0.98,Shanemouth,disputed,1,2024-02-29 17:24:08
58b62a42-ce57-430c-8d04-6200a3a148ec,2ef894f0-e9f5-4ad5-af84-3917bb5f8fbb,927.78,6.233.181.109,Maxwelltown,disputed,1,2024-05-21 16:19:53
8ce63049-6eaa-48bf-818d-a7173cd1c295,d61dbea4-bb7a-4483-8323-466d6d5ec991,217.06,79.53.44.172,Suspicious Location,success,1,2024-06-06 18:43:52
7f3e7815-95c3-4d11-8b1d-c601e1ab3523,62c42b0b-386a-4dca-a130-13a2cfee95d5,337.6,5.196.204.153,Suspicious Location,failed,1,2024-09-30 02:43:32
0a378009-d491-4525-8515-176b25acb3a7,4d57ad4f-c2eb-4042-b9da-ceda13ffbd68,344.76,200.149.2.192,South Dannymouth,failed,0,2024-01-14 16:03:29
0f8cfb8c-d0e3-468f-b8a7-56aadc4b3f7b,bbec0c24-b45e-4124-aeb1-2e9e8c0bd711,17417.4,36.131.252.1,Suspicious Location,success,1,2024-05-18 20:39:47
aac883cb-e974-4009-9bd3-5edca269a674,e9277461-4379-46f0-984f-6811c99ccc0f,14932.21,166.71.102.128,Suspicious Location,disputed,1,2024-10-24 20:11:14
8f29f9c4-a07e-4b85-98ee-b7ed37f679a4,125420ca-3651-495c-a8c5-7a3c1a5e750b,15564.11,151.51.223.103,Suspicious Location,disputed,1,2024-03-07 09:52:39
63651f64-e29f-4189-931a-1d52673650d0,a517e945-e46a-48a4-866f-9e93cb7321fb,106.83,155.21.243.175,Suspicious Location,refunded,1,2024-04-30 12:02:12
08bce385-8c79-4b68-8335-a7b1f0324b44,60930c72-3464-461d-aacd-d2ccb51364de,736.17,199.91.142.109,Russellmouth,refunded,0,2024-02-20 13:25:39
19d8549b-688c-4788-8524-22f4bd6f4ae3,5df195ec-fe60-4181-960b-6e7d2f9b7b81,12204.7,24.130.203.138,Suspicious Location,disputed,1,2024-10-12 05:21:35
01b041cd-f398-430e-8337-8ab5248fd035,58d64f4d-7d81-4bf8-9055-821ef36ea017,601.0,8.141.0.160,Suspicious Location,success,1,2024-04-02 15:50:44
3bbd250c-cd7d-4126-93fe-4e1906493357,fa12b353-cc97-46f5-8b9d-320fa8db756a,310.14,208.45.241.195,Robertsonchester,refunded,0,2024-01-29 14:23:49
277ab2a0-5e25-4b9b-8fb4-cdd7870dea2b,01237b5d-d9fc-400e-a56d-461bf7d8d7b9,16821.31,47.143.159.109,New Laura,success,1,2024-05-09 14:20:03
d9809c53-4f5c-45f1-b69f-81ef8b5dd4b5,ffcbb32a-d09b-4763-8a09-72d185f34b6a,14209.45,104.249.44.38,Douglasside,disputed,1,2024-08-27 02:04:31
4eb979e3-525e-47b8-aeab-c8798d752658,03c6e384-91c7-4e81-8d40-2edfe727e7b4,19897.08,76.161.137.230,Briggsland,failed,1,2024-03-11 05:24:39
5342fc39-bb74-4ea1-b5db-a7558ccc14b4,0bc9fbf5-d909-4267-b7b3-9a02546ce278,19226.28,159.228.136.244,North Markberg,refunded,1,2024-07-06 03:43:17
930fca23-119b-422b-b89d-e18fdf65ec28,1452154a-47c1-41ac-a6b8-5928d13a4f0d,10240.96,211.88.209.166,East Natalie,failed,1,2024-08-25 14:50:09
1d150569-4361-4486-a02e-09c79324b0a4,6276b1cd-fd24-4f8d-9ada-0710f490ebeb,19079.06,187.238.36.65,Suspicious Location,failed,1,2024-02-08 15:07:08
03c80855-f0e2-492a-a4b2-e895f313215a,ccdbb0c9-a390-4793-88ff-df83864e1402,821.97,104.134.192.122,Lake Jacqueline,refunded,0,2024-11-06 09:41:45
4d6fbc5d-8b48-4fba-978b-85707aebcd11,c57a9455-26ed-41c2-acc3-92bcd63d32aa,139.35,43.161.168.5,Suspicious Location,disputed,1,2024-02-25 07:18:36
a3ae8c8d-9cce-478e-ac0b-0d29358c0ac4,87fc95b1-fcb3-47ce-af76-be04a845f57a,421.5,106.243.136.8,Suspicious Location,disputed,1,2024-06-01 23:42:22
4f3ebd40-d85d-46b0-94bc-25a722aee9ad,38ff005b-a50a-4a86-9456-525e31009b4d,17083.97,95.154.132.69,Tranton,failed,1,2024-04-10 15:46:20
362f4c1a-1969-4dc1-98a7-92d174d970bf,8361e264-1e70-49e0-9202-9844f781b21a,16168.0,125.73.187.112,New Anthony,success,1,2024-03-16 22:59:41
eeb4f2e5-0031-4bee-9258-f6f22c332935,5d89a2e3-bb84-4e2d-8267-cd041540dde7,490.5,216.135.198.167,Suspicious Location,disputed,1,2024-11-09 21:45:44
0daf47a4-f020-4e63-87ae-1f7ed9ed7be3,04132720-3bb5-4085-a843-708a067f61f4,843.77,196.170.224.165,Josehaven,disputed,0,2024-02-22 23:53:56
76aa4023-32c1-4127-b47f-f5e07c4967cc,77a91705-2f05-4e58-afc8-75f5d4b0fa85,15631.79,184.39.26.152,Suspicious Location,disputed,1,2024-04-28 07:44:23
4e852552-40f2-4598-baa0-346bd289e1ae,8ee6ca1f-a8b4-4f7a-a219-4dbb6173fa8b,13120.12,77.99.230.237,Suspicious Location,success,1,2024-08-13 19:40:12
e65e1d6a-dffc-4336-ae08-0c060444d6f0,9e0e2e69-3013-4c08-98cb-6b2dcb6e417d,16270.03,97.34.110.249,Suspicious Location,failed,1,2024-04-25 07:27:54
43e946b3-c99e-4945-b058-3e89955e709a,d9143319-5fdc-461f-9bb2-8813d5897445,18508.65,56.196.249.229,Suspicious Location,refunded,1,2024-09-21 09:48:49
481d2cf8-6031-4264-be4b-213819b945af,2af7c648-78c6-430f-ac2e-f847566c53d5,557.37,122.208.120.167,Suspicious Location,failed,1,2024-02-22 15:04:48
d092c16b-c634-4505-b080-a04d2bdc696e,2a2cfb74-30ad-4d5c-9c63-ad46e3cbfab3,784.4,166.164.207.161,South Tammychester,disputed,0,2024-03-16 00:06:39
fb57bd96-511c-4faf-a5eb-ea154f2da49c,d31f8069-9cff-4fd4-a74d-1ccc94b37b05,178.09,203.76.215.63,Suspicious Location,success,1,2024-04-02 14:49:13
82c783c0-4915-4e67-81f7-842632a64a26,cdca17b2-0766-4599-9057-228446a63741,11932.11,17.217.49.216,New Brandonbury,disputed,1,2024-03-16 06:08:27
35716fb7-e436-4232-bd93-1fa2bb781c8a,3ef6138b-a579-4986-9eaf-57c2b400a4d9,13386.62,184.189.56.113,Jennabury,failed,1,2024-08-13 23:06:59
cc1ced0b-66ec-4748-834d-d2f494533cda,3c529abb-aed8-4150-bf2f-dad4759091b1,10619.09,54.182.157.94,New Angelaside,disputed,1,2024-07-17 17:21:42
6c86450c-88f2-4433-8a32-e44af2144889,30603e6a-c1ae-4983-bdfe-c7bf27dc6359,18813.27,195.182.226.33,Suspicious Location,refunded,1,2024-07-04 20:35:17
baf6ec2e-589a-41f1-baef-a2f21f13c0cc,055fe91c-ad9e-4c25-9b01-40e271d5060e,921.28,11.228.44.123,Suspicious Location,failed,1,2024-10-17 07:39:00
6ca7ae67-4edc-4ca3-92a5-7e99f619f83d,9e7b568a-2fb5-432d-ac56-0b0c1b9a9a74,683.63,93.176.21.103,Ramirezview,failed,0,2024-01-18 23:10:49
af19c627-52f5-4a2e-957f-67428d24c99b,8b6dc857-ada0-4210-a017-335c156931f1,254.33,181.70.180.204,East Brianfort,disputed,0,2024-06-22 01:54:08
b3ea57ce-6394-4b6c-9df6-2bc8ca8e3d2b,78fe80d1-73c2-42b5-b21b-c57b04613a3a,522.91,75.133.31.115,Port Nancy,refunded,0,2024-11-04 23:07:21
263a73f2-0066-4d60-bf6d-e639618f5fc3,a2c4d2fa-5dd8-4372-9478-ddce38e478b4,480.59,170.200.198.85,Suspicious Location,disputed,1,2024-05-15 03:22:10
1baab838-9709-4e17-a002-d89dffc69b64,651bb280-44ca-4736-95cd-b538797015d5,17015.76,49.214.34.21,Obrienside,disputed,1,2024-08-04 04:56:15
d8466235-b676-4168-ae20-400e4bde9262,a0dcc42f-6166-4bc0-bf7e-5833b40b97e9,668.6,43.243.79.127,South Teresa,failed,0,2024-05-16 18:40:19
25d2dff8-d71e-4eeb-b148-0177d88db06c,c0829672-f1d7-418c-84c3-7a3b96f80086,12392.02,87.189.76.178,Port Alexander,failed,1,2024-09-27 17:22:17
8d8f581e-c1b4-4f3f-b48c-0969a024cf87,737ea787-09bf-42ba-ac05-67aa386350e9,687.22,123.141.88.251,Johnburgh,refunded,1,2024-03-25 20:42:06
1fe1651f-3583-4f58-82f5-b832ec68a40c,8f2f4ca9-48c7-404a-91a8-5bb5f66c4a4f,17571.58,19.115.49.175,Lake Elizabeth,success,1,2024-09-20 00:18:19
a750a68d-b1ce-4e32-8e4a-36cae06aca20,72e6ad0a-d629-4429-a026-050328e5adf1,14064.47,204.74.115.90,Suspicious Location,success,1,2024-02-06 13:38:41
a57b3b9b-1366-4800-8241-b20aeac9d000,c50e6544-e4ee-4978-bf7f-ab4d06ea3f0c,11300.81,194.165.230.94,Hamiltonchester,refunded,1,2024-01-01 16:34:00
b34f2b8c-6825-4681-b067-1080ab27071e,acf4ce29-79ff-46d9-9014-153d5aba8e23,11158.91,197.74.77.34,Suspicious Location,disputed,1,2024-01-02 21:19:08
1051133c-2f66-4aa6-be6b-41eeaff744a5,67dce5f0-06e9-4ec4-acd2-3a2ed9d9c857,11065.94,157.34.11.20,Meyermouth,disputed,1,2024-03-28 00:55:08
9afc5a38-dbb7-4d6d-bd93-1be156ec6266,9902c3dd-77a1-4faf-b209-31445dcb22e0,217.97,15.95.17.93,Suspicious Location,failed,1,2024-06-13 17:34:27
1d890d24-4ceb-4036-9d9a-da42feb6ed61,0f2913fc-8e79-455b-a2cb-f05dfa93da30,18886.98,63.83.237.14,Suspicious Location,disputed,1,2024-08-14 05:32:07
a6b02a16-2c23-4648-bd44-9232acf51134,24fbe82a-6207-4ac1-9028-fc3d73ce68cd,222.43,31.159.177.218,North Georgefort,success,0,2024-01-01 13:18:40
9ea26b50-e7b8-4da8-a5db-3567189a98ed,8454c271-338f-4f26-b641-b90e70751b45,17345.44,190.35.27.38,North David,disputed,1,2024-05-13 04:39:25
d78fcd38-33be-4ad8-a6f9-4a7e2112bc84,054eb1a1-b3d0-4e28-b44c-307964cf4cdf,765.25,79.186.21.40,Ramirezton,refunded,0,2024-09-08 02:36:10
48bb322c-e74a-4eb7-9fcd-10e28d9cfd86,392674f7-3124-480f-8d8d-6e66888e5999,19148.76,34.25.177.64,Sarahfort,disputed,1,2024-09-16 19:45:02
b01d11c0-2ec2-4c38-96d0-1c5e78659dfb,23444f9d-e63b-46c1-acd5-51a1c603c9d4,910.01,116.135.102.174,Suspicious Location,success,1,2024-02-13 02:23:07
12cc010e-b51a-42aa-b3bf-b966892e2715,0f30e942-9d8e-4b1b-b7b3-8684b40e90a7,305.65,103.210.167.40,Suspicious Location,success,1,2024-08-23 21:26:50
f2b69231-7e87-4778-8ed6-ae59da16069b,1e305a99-c628-451e-8dc1-2a3a67a2c50f,11953.56,92.38.122.161,Anthonymouth,failed,1,2024-01-07 04:53:03
3440c5d1-2870-4102-85cd-e7df66e3a15f,6f1c909e-cd73-4108-a2de-e842b9a0be48,16606.7,196.18.0.187,East Heatherport,failed,1,2024-05-22 03:08:00
a3a1401d-df09-4c8d-8df3-7c9c82e5886d,9553759b-d38d-4b2f-9e9e-789dfac9cda0,11540.17,124.142.171.83,Donovanchester,failed,1,2024-09-19 00:00:16
0956460a-493f-4cf7-a453-96e1dd2d96cf,ea3f7adf-ad81-45e6-ad18-140455a33636,153.95,207.231.189.95,Davistown,refunded,1,2024-05-20 21:21:30
27a44691-e3b9-4e20-9193-f85f30779bc7,abcf640e-2d0f-4694-8102-c0f53b4cd29c,13373.73,165.145.235.32,Gregorystad,failed,1,2024-09-20 23:09:17
13a68f64-2855-4646-8d4b-0262dbf9f5f8,092fb155-0e04-4e6b-9d6f-c8f2c81d4adb,207.32,164.228.205.127,Lake Richardburgh,failed,0,2024-01-03 17:02:46
9b0724bf-39d5-48d5-8577-fa735a3897ba,563767a0-5557-4009-b1c3-e84e6c1a2189,236.86,118.74.246.204,Suspicious Location,failed,1,2024-02-15 11:14:48
c70f5ee7-3c0b-49b0-9cc0-bc31ca25e8d5,d0f0749f-5769-4ed8-be9e-e1d34e325d43,12874.99,31.250.204.54,Shaunshire,success,1,2024-09-04 11:37:26
620d607e-a7b7-46b6-867b-e924425935cc,58f1dc46-5c6b-4ea3-9bd8-eaef7c49ab40,17879.89,136.224.86.58,North Vicki,failed,1,2024-06-14 11:44:28
aaeed6b8-c71b-4530-aa12-80c3584ec669,c24248ca-7d10-4412-acd9-424e8739a521,18471.57,103.76.123.223,Stanleyshire,failed,1,2024-05-02 23:43:35
103a1ad4-54e7-4b52-9955-ee0ab77cd76a,d24fd3e1-953e-4d9c-9891-7ed537b19a0a,12817.27,57.47.247.65,Suspicious Location,success,1,2024-10-22 03:34:20
7837d820-cda9-4965-896c-8d6b0d88f09a,80dcd20e-913c-49d0-ae6e-be1024402b5f,10887.94,76.93.255.42,Suspicious Location,failed,1,2024-05-31 13:48:10
2b0d4ec2-2bc4-46e9-a707-db3262e7c6b5,1674792d-0556-43ba-b138-919681d065bc,531.07,163.25.28.91,Suspicious Location,disputed,1,2024-11-16 07:15:28
3a63a24b-5ce9-4cc3-b2bb-9dbd3c0eb5d4,9ac973ef-44a0-4d24-83cc-5a0e093aa135,653.52,138.212.79.179,Suspicious Location,refunded,1,2024-11-15 10:18:50
38f57f01-bab0-4ffa-907b-4eb835c41a10,f82ab93f-82fb-4257-9484-87878cca441a,739.28,10.84.23.72,Suspicious Location,disputed,1,2024-08-28 03:32:31
59c90c4f-ac82-4103-aac4-6946ea0d28ed,4690cb56-a77d-47a1-86c7-2669b86d2e98,255.82,192.170.102.67,Carpenterstad,failed,0,2024-01-20 00:47:05
6783a480-6e1c-4672-a13f-52ce31213ff1,703050e2-e671-4706-9200-953b0a74911c,17240.25,106.151.182.170,Lake Emily,disputed,1,2024-02-22 00:38:04
321685ba-9c38-4f1a-aa02-3c44c6a5d10d,fa4ebfec-429a-4f86-a8f5-4812e1945bd4,860.03,172.223.132.141,Suspicious Location,disputed,1,2024-01-04 23:39:49
980e952c-95a2-471b-b4a0-038517ddf0e4,55e8c47c-8ff4-4835-bcd3-ffd672a0126d,17027.29,32.131.33.45,Suspicious Location,refunded,1,2024-02-08 11:11:22
e2f83e8b-2195-4e05-b318-c838a5d252d5,f1df5a09-b92d-40ae-a903-6c2bf3b433c8,958.93,150.154.236.244,Suspicious Location,disputed,1,2024-04-07 23:16:55
d67391af-cd98-4cad-ae5b-71e67174752d,9f5840cb-169b-4609-a786-59706c22ec83,806.81,100.213.80.3,Allenfort,success,0,2024-01-18 00:09:55
5038d893-c9a8-495d-9a51-8a14dd74c195,5cb55a58-919a-4238-a611-6d7714c39598,15829.95,115.133.170.108,Suspicious Location,success,1,2024-09-17 08:46:01
23e1fc3b-ea09-495a-8d69-7b6ed90f7bb4,c477e109-1718-42f1-8ca6-cb5a58a354ba,13357.41,156.218.197.1,Suspicious Location,success,1,2024-07-17 23:59:13
f7352cd0-6e0e-4d14-a70c-f33eaa52ab10,6863eeda-94da-46e4-ac80-1108ae762599,19983.57,161.75.232.28,Williamsshire,success,1,2024-07-12 22:19:24
ddc6327b-b9ed-4e2f-87a1-85fa8b3a4bd9,3754311a-3911-4e12-bf80-df1072f71bcd,19295.05,58.205.235.160,New Jefferyberg,failed,1,2024-06-09 20:23:06
c5ac5e71-84d3-4820-ba87-3738099f9347,a52174c4-b129-4fdb-90dd-6e7c6a748b5c,16254.79,10.223.111.107,Suspicious Location,failed,1,2024-05-16 17:10:48
7fb0120a-3e97-4897-8adb-431635262cb5,069450d6-f63d-4195-9139-107b139a53b8,11619.07,10.100.182.143,Suspicious Location,success,1,2024-06-01 19:24:36
a84821db-a3ff-4382-836f-9525604ed13b,47e4b9b6-2106-498c-8e7d-7be03c7de8e9,11207.79,20.159.110.41,Suspicious Location,disputed,1,2024-05-31 21:13:30
ff955ee3-1107-4b90-9d43-dd734c33ab2d,157f531f-701e-48c8-963f-c50a85b232d0,344.9,44.163.232.41,Suspicious Location,failed,1,2024-02-24 22:40:48
40829841-ae42-4879-9cc0-65dd1f20db1e,6c386b2b-7514-4b5c-bd20-4ba95fa8d4df,15516.14,22.246.41.81,Suspicious Location,disputed,1,2024-07-24 18:25:16
6e74d6e8-be84-497c-88aa-5ebb7db0fdb6,3c812dee-8527-4e30-9450-047e996abe3f,11572.12,15.122.85.105,Suspicious Location,disputed,1,2024-09-07 23:30:20
94c71dc5-73f7-4b70-92d4-c87d114a5b55,62883384-34e8-41b8-9380-b4f753a97dfb,977.26,212.65.255.190,Suspicious Location,disputed,1,2024-05-31 00:20:59
de3e3395-9ef3-4231-ba42-1ab53d805c2a,db7ece7c-d91d-4b91-9b77-c5f764c097b0,16786.33,175.220.21.98,Suspicious Location,failed,1,2024-08-25 06:32:59
f86e4ecd-192e-437b-9753-2ff1c2bf6c80,b659d765-24cc-46ec-9ace-b2e6e7880d7d,11363.07,172.206.219.5,Jamesville,refunded,1,2024-09-24 03:28:34
6f7da49b-d456-4d76-9b91-2056958eb1af,785a0fba-7de5-407d-9d95-3ec14cf4da4a,15036.13,167.56.58.130,Port Timothy,failed,1,2024-05-25 14:30:52
7aaa010b-f967-4016-89ba-16d34ec7368f,5c34848e-8e2e-42b3-95db-12ea45e48dfb,15384.29,194.130.37.25,Williamsmouth,failed,1,2024-06-09 11:16:47
afbf6a90-0ba0-4db4-8f16-9f39c6fa8fcb,9ac700fb-1a4e-4377-b10f-d87606a76e0f,18531.5,11.131.123.34,Suspicious Location,success,1,2024-05-26 00:05:07
1a81287a-eda2-4b9a-b570-f0dc86fa6d81,fb4a9b6a-8517-46f2-93e4-0a954bc68dae,11668.24,58.217.161.122,Suspicious Location,refunded,1,2024-04-08 18:53:10
6b2447af-1d3a-4022-ba69-cfc7a03e9875,580b7173-825f-4a18-99bf-b7c0f9cee66e,14210.76,2.181.104.156,Suspicious Location,refunded,1,2024-05-31 22:18:04
c2b07266-ec2e-432f-89f5-0b6e5bced043,569a8726-5ec8-41a1-b200-33d502601c6d,18135.91,55.6.6.53,Penashire,disputed,1,2024-06-15 07:24:07
51b35722-d7e6-4de0-992e-db921b9a7d8a,47982694-b82b-45a4-a933-0de131358b7b,19326.38,135.115.199.216,Rileyberg,success,1,2024-09-16 12:41:04
30ffe7c5-400e-46af-ad1a-d7724891b3e1,f3a3f2cc-a11b-4553-9f44-d5280c44600b,16190.53,193.110.70.136,Suspicious Location,failed,1,2024-11-09 15:13:20
40cdc830-8689-4eaa-a80a-3eb0babf86be,f60e5c06-eef0-4fce-a87f-2e0914c1f988,17346.38,173.195.115.179,Sandrafurt,refunded,1,2024-03-28 11:16:14
6f0b90d1-5286-4603-9a37-0977578a9671,1787b0c2-6f82-4b4d-8777-39cf8055af5e,11521.78,102.72.75.171,Jacksonfurt,disputed,1,2024-02-19 07:42:28
23dd08ba-bb79-41a6-97c5-62d58682ed67,d27c8f84-090f-46ae-ba98-6b522d61820b,264.96,52.84.58.83,Suspicious Location,disputed,1,2024-08-20 10:48:56
a2b724d7-6106-4514-b9ae-686da8d7abb4,e1ab5b89-33fc-453e-854b-5402755f785a,159.03,223.27.142.99,Suspicious Location,refunded,1,2024-04-30 04:15:39
36c056a8-8eb9-4939-a04f-40a3809134d1,90506e82-2bdc-4d10-a44d-93d4ca4bd4bc,808.33,82.53.130.130,South Anthonyton,refunded,0,2024-02-26 14:21:18
fe76b373-6419-4e64-b542-51c7eda57f4f,9b6a0846-c33f-493e-9ffc-129ac3c030fb,10819.63,136.226.66.90,Dylanhaven,failed,1,2024-09-17 17:52:32
6af851ac-3cc6-4884-a140-20a55b32dfc1,7d76095f-6548-407c-b6e6-a4836a1c3606,385.08,152.77.238.9,Suspicious Location,disputed,1,2024-10-29 14:57:49
57a4a119-6436-42d6-9ec4-a2c9d3a6e777,50754c19-d110-4cd4-a66e-e9609c3c2133,655.9,154.249.18.143,Suspicious Location,success,1,2024-09-28 11:21:08
